Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_Margin,Discount_Level,Profit_Status,Shipping_Days,Order_Month,Order_Year,Order_Quarter
4914,CA-2017-127306,1/14/2017,1/18/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3,2,70.00%,-2,-66.67%,High Discount,Loss,4,Jan,2017,Q1
4915,CA-2015-161830,9/24/2015,9/26/2015,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",36,2,0.00%,10,27.78%,Normal Discount,Profit,2,Sep,2015,Q3
4916,CA-2015-161830,9/24/2015,9/26/2015,Second Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,15,3,20.00%,5,33.33%,Normal Discount,Profit,2,Sep,2015,Q3
4917,CA-2017-163125,10/9/2017,10/11/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67,7,20.00%,6,8.96%,Normal Discount,Profit,2,Oct,2017,Q4
4918,CA-2017-163125,10/9/2017,10/11/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254,3,30.00%,-33,-12.99%,Normal Discount,Loss,2,Oct,2017,Q4
4919,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",174,3,0.00%,38,21.84%,Normal Discount,Profit,5,Jan,2016,Q1
4920,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,232,2,0.00%,67,28.88%,Normal Discount,Profit,5,Jan,2016,Q1
4921,CA-2017-101728,8/19/2017,8/23/2017,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2,2,80.00%,-4,-200.00%,High Discount,Loss,4,Aug,2017,Q3
4922,CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96,2,0.00%,46,47.92%,Normal Discount,Profit,4,Dec,2017,Q4
4923,CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,4,2,0.00%,1,25.00%,Normal Discount,Profit,4,Dec,2017,Q4
4924,CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629,6,0.00%,302,48.01%,Normal Discount,Profit,4,Dec,2017,Q4
4925,CA-2017-114055,12/25/2017,12/29/2017,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90,2,0.00%,24,26.67%,Normal Discount,Profit,4,Dec,2017,Q4
4926,CA-2017-126438,9/10/2017,9/13/2017,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",15,2,0.00%,4,26.67%,Normal Discount,Profit,3,Sep,2017,Q3
4927,CA-2017-117653,10/19/2017,10/23/2017,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91,1,50.00%,-68,-74.73%,High Discount,Loss,4,Oct,2017,Q4
4928,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19,3,0.00%,9,47.37%,Normal Discount,Profit,5,Dec,2017,Q4
4929,CA-2017-143245,12/1/2017,12/6/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897,3,0.00%,251,27.98%,Normal Discount,Profit,5,Dec,2017,Q4
4930,US-2014-138828,9/2/2014,9/3/2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,58,5,0.00%,16,27.59%,Normal Discount,Profit,1,Sep,2014,Q3
4931,US-2014-138828,9/2/2014,9/3/2014,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,15,3,0.00%,7,46.67%,Normal Discount,Profit,1,Sep,2014,Q3
4932,CA-2017-143651,3/25/2017,3/30/2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23,2,0.00%,7,30.43%,Normal Discount,Profit,5,Mar,2017,Q1
4933,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",13,1,20.00%,4,30.77%,Normal Discount,Profit,6,Sep,2015,Q3
4934,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1,2,70.00%,-1,-100.00%,High Discount,Loss,6,Sep,2015,Q3
4935,CA-2015-106978,9/28/2015,10/4/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,5,3,20.00%,1,20.00%,Normal Discount,Profit,6,Sep,2015,Q3
4936,CA-2015-155124,3/15/2015,3/21/2015,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",17,3,20.00%,2,11.76%,Normal Discount,Profit,6,Mar,2015,Q1
4937,CA-2017-150931,1/6/2017,1/13/2017,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,34,7,0.00%,16,47.06%,Normal Discount,Profit,7,Jan,2017,Q1
4938,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326,5,0.00%,239,18.02%,Normal Discount,Profit,5,Jan,2014,Q1
4939,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334,3,15.00%,4,1.20%,Normal Discount,Profit,5,Jan,2014,Q1
4940,CA-2014-157147,1/13/2014,1/18/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,20,5,0.00%,7,35.00%,Normal Discount,Profit,5,Jan,2014,Q1
4941,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1269,9,0.00%,266,20.96%,Normal Discount,Profit,7,Feb,2015,Q1
4942,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",284,4,0.00%,82,28.87%,Normal Discount,Profit,7,Feb,2015,Q1
4943,CA-2015-156482,2/6/2015,2/13/2015,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,6,2,0.00%,2,33.33%,Normal Discount,Profit,7,Feb,2015,Q1
4944,CA-2017-106782,12/21/2017,12/27/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375,1,0.00%,19,5.07%,Normal Discount,Profit,6,Dec,2017,Q4
4945,CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96,2,0.00%,46,47.92%,Normal Discount,Profit,1,Sep,2016,Q3
4946,CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",12,2,20.00%,4,33.33%,Normal Discount,Profit,1,Sep,2016,Q3
4947,CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4,2,0.00%,2,50.00%,Normal Discount,Profit,1,Sep,2016,Q3
4948,CA-2014-102085,10/4/2014,10/9/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29,4,0.00%,14,48.28%,Normal Discount,Profit,5,Oct,2014,Q4
4949,CA-2017-107125,11/27/2017,12/2/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117,7,20.00%,41,35.04%,Normal Discount,Profit,5,Nov,2017,Q4
4950,CA-2017-107125,11/27/2017,12/2/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,19,3,0.00%,6,31.58%,Normal Discount,Profit,5,Nov,2017,Q4
4951,CA-2016-125815,10/28/2016,11/1/2016,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12,3,0.00%,5,41.67%,Normal Discount,Profit,4,Oct,2016,Q4
4952,CA-2015-144190,6/9/2015,6/13/2015,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,13,2,0.00%,6,46.15%,Normal Discount,Profit,4,Jun,2015,Q2
4953,CA-2017-117926,12/8/2017,12/12/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69,1,0.00%,21,30.43%,Normal Discount,Profit,4,Dec,2017,Q4
4954,CA-2015-153906,3/16/2015,3/20/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,86,2,0.00%,3,3.49%,Normal Discount,Profit,4,Mar,2015,Q1
4955,CA-2014-160262,6/9/2014,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18,7,0.00%,5,27.78%,Normal Discount,Profit,4,Jun,2014,Q2
4956,CA-2014-160262,6/9/2014,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79,3,0.00%,36,45.57%,Normal Discount,Profit,4,Jun,2014,Q2
4957,CA-2014-160262,6/9/2014,6/13/2014,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37,2,0.00%,14,37.84%,Normal Discount,Profit,4,Jun,2014,Q2
4958,CA-2015-127607,3/20/2015,3/26/2015,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3,2,80.00%,-4,-133.33%,High Discount,Loss,6,Mar,2015,Q1
4959,CA-2015-127607,3/20/2015,3/26/2015,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,OFF-FA-10003485,Office Supplies,Fasteners,Staples,19,9,20.00%,6,31.58%,Normal Discount,Profit,6,Mar,2015,Q1
4960,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61,1,20.00%,6,9.84%,Normal Discount,Profit,4,Nov,2016,Q4
4961,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,68,1,0.00%,18,26.47%,Normal Discount,Profit,4,Nov,2016,Q4
4962,CA-2014-156587,3/7/2014,3/8/2014,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",49,1,20.00%,5,10.20%,Normal Discount,Profit,1,Mar,2014,Q1
4963,CA-2014-156587,3/7/2014,3/8/2014,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,18,3,0.00%,5,27.78%,Normal Discount,Profit,1,Mar,2014,Q1
4964,CA-2014-156587,3/7/2014,3/8/2014,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",243,3,0.00%,5,2.06%,Normal Discount,Profit,1,Mar,2014,Q1
4965,CA-2016-141180,5/15/2016,5/19/2016,Second Class,DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,8,4,70.00%,-5,-62.50%,High Discount,Loss,4,May,2016,Q2
4966,CA-2015-109708,5/25/2015,5/28/2015,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467,4,20.00%,58,12.42%,Normal Discount,Profit,3,May,2015,Q2
4967,CA-2015-122406,8/2/2015,8/5/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,129,3,0.00%,4,3.10%,Normal Discount,Profit,3,Aug,2015,Q3
4968,CA-2015-122406,8/2/2015,8/5/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8,2,0.00%,4,50.00%,Normal Discount,Profit,3,Aug,2015,Q3
4969,CA-2015-122406,8/2/2015,8/5/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,200,2,0.00%,84,42.00%,Normal Discount,Profit,3,Aug,2015,Q3
4970,CA-2015-122406,8/2/2015,8/5/2015,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,111,1,0.00%,16,14.41%,Normal Discount,Profit,3,Aug,2015,Q3
4971,US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,208,2,20.00%,-29,-13.94%,Normal Discount,Loss,3,Nov,2016,Q4
4972,US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36,2,20.00%,13,36.11%,Normal Discount,Profit,3,Nov,2016,Q4
4973,US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",36,2,20.00%,6,16.67%,Normal Discount,Profit,3,Nov,2016,Q4
4974,US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",89,2,20.00%,31,34.83%,Normal Discount,Profit,3,Nov,2016,Q4
4975,CA-2016-164896,11/7/2016,11/12/2016,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",13,2,0.00%,6,46.15%,Normal Discount,Profit,5,Nov,2016,Q4
4976,CA-2015-142202,9/18/2015,9/23/2015,Second Class,JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717,9,20.00%,152,21.20%,Normal Discount,Profit,5,Sep,2015,Q3
4977,CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21,5,20.00%,7,33.33%,Normal Discount,Profit,2,Dec,2015,Q4
4978,CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,7,2,20.00%,2,28.57%,Normal Discount,Profit,2,Dec,2015,Q4
4979,CA-2015-165050,12/7/2015,12/9/2015,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,774,6,0.00%,224,28.94%,Normal Discount,Profit,2,Dec,2015,Q4
4980,US-2016-131114,12/9/2016,12/13/2016,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,21,3,20.00%,2,9.52%,Normal Discount,Profit,4,Dec,2016,Q4
4981,US-2016-131114,12/9/2016,12/13/2016,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4,2,80.00%,-12,-300.00%,High Discount,Loss,4,Dec,2016,Q4
4982,US-2016-131114,12/9/2016,12/13/2016,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19,4,20.00%,-1,-5.26%,Normal Discount,Loss,4,Dec,2016,Q4
4983,CA-2014-160066,11/16/2014,11/22/2014,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5,2,0.00%,2,40.00%,Normal Discount,Profit,6,Nov,2014,Q4
4984,CA-2016-109925,11/6/2016,11/10/2016,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,85,3,0.00%,23,27.06%,Normal Discount,Profit,4,Nov,2016,Q4
4985,CA-2015-160696,9/6/2015,9/10/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7,5,20.00%,1,14.29%,Normal Discount,Profit,4,Sep,2015,Q3
4986,CA-2014-125171,9/3/2014,9/3/2014,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14,5,0.00%,7,50.00%,Normal Discount,Profit,0,Sep,2014,Q3
4987,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,16,3,20.00%,5,31.25%,Normal Discount,Profit,4,Apr,2016,Q2
4988,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1326,6,20.00%,149,11.24%,Normal Discount,Profit,4,Apr,2016,Q2
4989,CA-2016-149279,4/24/2016,4/28/2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3,2,70.00%,-2,-66.67%,High Discount,Loss,4,Apr,2016,Q2
4990,CA-2017-107321,8/31/2017,9/4/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7,3,20.00%,2,28.57%,Normal Discount,Profit,4,Aug,2017,Q3
4991,CA-2017-107321,8/31/2017,9/4/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689,4,20.00%,78,11.32%,Normal Discount,Profit,4,Aug,2017,Q3
